Date,Open,High,Low,Close,Adj Close,Volume
2016-11-24,35.580002,35.599998,34.980000,35.099998,33.444962,3836600
2016-11-25,34.669998,35.000000,34.520000,34.860001,33.216290,8013700
2016-11-28,34.869999,35.730000,34.590000,35.599998,33.921387,7352200
2016-11-29,35.349998,35.529999,34.740002,34.740002,33.101936,7301000
2016-11-30,35.200001,36.000000,35.160000,35.419998,33.749874,12676200
2016-12-01,33.799999,33.799999,33.799999,33.799999,32.219906,23880000
2016-12-02,33.439999,34.610001,33.040001,33.939999,32.353355,13204800
2016-12-05,34.060001,34.270000,33.599998,33.820000,32.238972,6971200
2016-12-06,33.610001,34.549999,33.410000,34.270000,32.667931,12093600
2016-12-07,34.700001,34.700001,33.810001,34.000000,32.410553,13955800
2016-12-08,34.400002,34.400002,33.689999,33.799999,32.219906,9141300
2016-12-09,34.290001,34.299999,33.700001,33.900002,32.315235,17703300
2016-12-12,33.450001,33.689999,32.310001,32.500000,30.980680,22708200
2016-12-13,32.310001,33.119999,32.270000,32.650002,31.123671,20694800
2016-12-14,32.509998,33.240002,32.509998,32.580002,31.056942,15240700
2016-12-15,32.500000,32.790001,31.860001,32.450001,30.933020,17652100
2016-12-16,32.709999,32.820000,31.870001,31.870001,30.380129,13984900
2016-12-19,32.000000,32.240002,31.010000,31.010000,29.560335,13617200
2016-12-20,31.400000,32.139999,31.200001,31.799999,30.313400,14244800
2016-12-21,32.099998,32.130001,31.580000,31.790001,30.303867,9569900
2016-12-22,31.799999,32.139999,31.590000,32.049999,30.551716,15064300
2016-12-23,31.850000,32.750000,31.799999,32.470001,31.414129,12320500
2016-12-26,32.509998,32.900002,32.509998,32.730000,31.665668,2846800
2016-12-27,33.000000,33.000000,32.380001,32.709999,31.646324,8009900
2016-12-28,32.669998,33.650002,32.669998,33.480000,32.391281,6846900
2016-12-29,33.490002,33.889999,33.160000,33.849998,32.749252,7686400
2017-01-02,33.849998,33.849998,33.310001,33.529999,32.454037,2070100
2017-01-03,33.840000,34.970001,33.779999,34.950001,33.828476,16810000
2017-01-04,34.799999,35.230000,34.709999,35.099998,33.973663,9079500
2017-01-05,35.090000,35.980000,34.810001,35.580002,34.438255,14659200
2017-01-06,35.540001,35.869999,35.209999,35.700001,34.554413,9345100
2017-01-09,35.349998,36.000000,35.180000,35.869999,34.718948,10735100
2017-01-10,36.099998,36.330002,35.570000,35.750000,34.602795,7833300
2017-01-11,35.990002,36.150002,35.450001,35.820000,34.670559,7706700
2017-01-12,36.599998,36.849998,36.299999,36.730000,35.551353,14378600
2017-01-13,36.599998,36.919998,35.730000,35.980000,34.825428,6965900
2017-01-16,35.980000,36.119999,35.700001,36.009998,34.854458,3727900
2017-01-17,35.900002,37.060001,35.790001,36.980000,35.793331,10408900
2017-01-18,37.150002,37.150002,36.520000,36.689999,35.512642,8041600
2017-01-19,36.709999,37.110001,36.189999,36.490002,35.319065,8650900
2017-01-20,36.689999,36.939999,36.310001,36.599998,35.425522,10790000
2017-01-23,36.549999,37.830002,36.450001,37.830002,36.616058,13059300
2017-01-24,37.650002,37.950001,37.230000,37.740002,36.528950,11361300
2017-01-26,37.740002,38.529999,37.740002,38.250000,37.022587,13707800
2017-01-27,38.400002,38.580002,37.950001,38.049999,36.828987,9142900
2017-01-30,37.849998,37.990002,37.009998,37.240002,36.044991,6981100
2017-01-31,37.259998,37.470001,36.840000,37.240002,36.044991,11259900
2017-02-01,37.549999,37.849998,37.410000,37.619999,36.427464,13739900
2017-02-02,37.279999,37.830002,36.610001,37.509998,36.320950,14397000
2017-02-03,37.490002,38.619999,37.430000,38.290001,37.076237,14074800
2017-02-06,38.299999,38.689999,37.959999,38.009998,36.805111,8649200
2017-02-07,39.320000,39.549999,38.630001,38.750000,37.521641,22675600
2017-02-08,38.779999,39.750000,38.540001,39.750000,38.489948,19190300
2017-02-09,39.689999,40.490002,39.389999,39.930000,38.664246,19841800
2017-02-10,39.939999,40.250000,39.599998,40.060001,38.790123,20909500
2017-02-13,40.200001,40.470001,39.470001,39.869999,38.606140,8900500
2017-02-14,39.869999,40.200001,39.580002,40.000000,38.732021,12666200
2017-02-15,40.340000,41.680000,40.189999,41.680000,40.358772,25432500
2017-02-16,41.349998,42.000000,40.750000,40.869999,39.574444,16519400
2017-02-17,40.560001,41.000000,40.299999,40.849998,39.555073,9358300
2017-02-20,41.060001,41.349998,40.869999,41.040001,39.739052,4371300
2017-02-21,40.810001,40.980000,40.400002,40.849998,40.316818,9371500
2017-02-22,40.750000,41.020000,40.480000,40.970001,40.435253,9975100
2017-02-23,41.209999,41.509998,40.070000,40.349998,39.823338,16222800
2017-02-24,39.900002,40.380001,39.709999,40.029999,39.507519,6325700
2017-03-01,40.029999,40.419998,39.820000,39.950001,39.443344,8557100
2017-03-02,39.799999,40.000000,39.290001,39.540001,39.038548,8540600
2017-03-03,39.799999,40.259998,39.580002,40.259998,39.749409,6311400
2017-03-06,40.009998,40.459999,39.669998,40.099998,39.591442,8302500
2017-03-07,40.279999,40.279999,39.180000,39.430000,38.929935,7707800
2017-03-08,39.500000,39.509998,38.750000,38.980000,38.485649,8613400
2017-03-09,38.849998,39.349998,38.599998,39.099998,38.604118,8938300
2017-03-10,39.299999,39.860001,38.860001,39.119999,38.623863,9380600
2017-03-13,39.360001,39.970001,39.270000,39.830002,39.324867,6530700
2017-03-14,39.650002,40.200001,39.439999,39.439999,38.939808,8752800
2017-03-15,39.700001,40.029999,39.000000,39.820000,39.314991,14303200
2017-03-16,39.849998,39.980000,39.000000,39.310001,38.811462,13731500
2017-03-17,39.700001,39.709999,38.180000,38.180000,37.695801,19860900
2017-03-20,38.049999,38.770000,37.810001,38.599998,38.110462,11867800
2017-03-21,38.480000,38.700001,37.209999,37.770000,37.290993,15944000
2017-03-22,37.599998,38.580002,37.520000,38.080002,37.597061,8586900
2017-03-23,37.560001,38.169998,37.509998,37.869999,37.389721,8680000
2017-03-24,38.000000,38.400002,37.709999,38.279999,37.794521,6522000
2017-03-27,37.959999,38.599998,37.680000,38.560001,38.070976,6214500
2017-03-28,38.360001,38.689999,37.990002,38.430000,37.942627,9659300
2017-03-29,null,null,null,null,null,null
2017-03-30,39.250000,39.250000,38.330002,38.540001,38.051224,10194400
2017-03-31,38.270000,38.610001,37.900002,37.900002,37.419350,9606300
2017-04-03,37.990002,38.570000,37.799999,38.520000,38.046543,11333200
2017-04-04,38.380001,38.840000,38.230000,38.720001,38.244080,9672400
2017-04-05,38.919998,38.980000,37.740002,38.009998,37.542805,9241800
2017-04-06,37.900002,38.220001,37.419998,37.709999,37.246494,10283200
2017-04-07,37.709999,38.459999,37.500000,38.000000,37.532925,9032800
2017-04-10,38.000000,38.250000,37.500000,37.930000,37.463791,12947700
2017-04-11,38.099998,38.330002,37.279999,37.860001,37.394650,11568900
2017-04-12,37.860001,38.209999,37.570000,37.810001,37.345264,12740500
2017-04-13,37.599998,37.880001,37.119999,37.119999,36.663742,8898800
2017-04-17,37.119999,38.849998,37.119999,38.779999,38.303345,10688700
2017-04-18,38.590000,38.950001,38.230000,38.639999,38.165066,11751400
2017-04-19,38.849998,38.900002,38.150002,38.299999,37.829243,8308900
2017-04-20,38.500000,38.750000,37.599998,37.740002,37.276131,9936700
2017-04-24,37.740002,38.750000,37.740002,38.470001,37.997150,12586000
2017-04-25,38.299999,38.799999,38.040001,38.720001,38.244080,7781700
2017-04-26,38.439999,39.279999,38.439999,38.790001,38.313225,8645500
2017-04-27,39.160000,39.509998,38.930000,39.009998,38.530514,24159300
2017-04-28,39.000000,39.369999,38.689999,39.259998,38.777447,10957200
2017-05-02,39.259998,40.150002,39.259998,40.049999,39.572849,21773600
2017-05-03,40.240002,40.250000,39.040001,39.389999,38.920715,19345400
2017-05-04,39.349998,39.549999,37.970001,38.099998,37.646084,13518900
2017-05-05,38.290001,38.799999,37.939999,38.700001,38.238937,11495600
2017-05-08,38.410000,39.080002,38.410000,38.790001,38.327862,8133200
2017-05-09,38.980000,39.099998,38.709999,38.889999,38.426674,5389600
2017-05-10,39.299999,39.380001,38.889999,39.080002,38.614407,8030600
2017-05-11,39.240002,39.900002,39.029999,39.750000,39.276428,8491900
2017-05-12,39.990002,40.200001,39.680000,40.130001,39.651897,18819400
2017-05-15,40.150002,40.439999,39.869999,40.299999,39.819878,9487800
2017-05-16,40.349998,40.439999,39.860001,40.250000,39.770466,10830600
2017-05-17,39.830002,40.130001,39.139999,39.430000,38.960239,13671500
2017-05-18,31.700001,35.939999,31.700001,34.680000,34.266830,69944800
2017-05-19,35.750000,36.419998,35.139999,35.580002,35.156109,29133400
2017-05-22,35.189999,35.259998,34.349998,34.880001,34.464447,23945300
2017-05-23,35.160000,35.790001,35.029999,35.430000,35.007896,19085200
2017-05-24,35.520000,36.369999,35.520000,35.720001,35.294445,19116700
